	news	summary
3	"해설](전경) 
(밤).(기준 들어온다. 책상 앞에 앉는다. 책상위에 놓여 있는 핸드폰 만지작 거린다. 그러다가 문득 생각난 듯 핸드폰 열고 사진 본다).
기준](미소 떠오른다) 
해설](밤).(인영 책상앞에 앉아 기준이가 사 준 옛날 연필깍기 만져본다) (효) 핸드폰 울린다.
인영](연필깍기 놓고 핸드폰 찾느라 허둥거리다 받는다) 여보세요..?
기준](휠) 나야 인영아.
인영](미소) 어, 기준아...
기준](휠) 몸살 안났어..?
인영]죽겠다, 몰매 맞은 거 같해...
기준](휠) 뜨거운 물로 목욕하지, 그러면 훨씬 풀리는데... 그렇게 했어..?
인영](미소) 별 걸 다 물어.
기준](휠) 나 지금 니 사진 보고 있어.
인영](?) 무슨 사진..? 
해설](밤).
기준](핸드폰) 스키장에서 너 벌렁 넘어진 사진...
인영](휠) 못됐다...
기준]물론 이쁜 사진도 보고 있어,. 이건 실물보다 훨씬 이쁘다"	기준은 인영의 사진을 보다가 인영에게 전화를 걸어 몸살이 안 났냐고 물어본다. 몰매 맞은 것 같이 죽겠다는 인영의 대답을 들으며 기준은 지금 인영의 사진을 보고 있다고 말한다.
4	"해설]거실.(고모 주방으로 가는데) (주방에 불이 켜져 있다) 
주방.
고모](들어오며) 아니 아가씨 뭐 해..?
미정](쌀 씻고 있다가 절까지 하며) 안녕히 주무셨어요..?
고모]안녕히 못 잤어, 근데 뭐 하는 거냐구 지금.
미정]아침 밥하려구요...
고모]처음 온 집에 쌀이 어디 있는지는 어떻게 알았어..?
미정](씩 웃으며) 쌀이야 부엌 안에 있는데 당연히 찾죠.
고모]우리 집 손님한테 밥 시켜먹는 집 아니야... 들어 가 있어 (쌀 씻으려는).
미정]저 고모님.. 저 밥 잘하는데 재워주신 값으로 제가 하면 안될까요..?
고모]우리 집 재워 주고 돈받는 집 아니야.
미정]저 정말 잘 하거든요.. 양구에서 큰아버님이 식당 하세요, 어려서부터 식당일 많이 해 봐서 음식도 잘 해요.
고모]글세 우리 집에 온 손님 밥 시켜먹는 짓은 안하니까 들어가 있어.
미정](갑자기 생각난) 아.. 아침 국거리는 뭘로 하실 건데요..?"	고모는 아침밥을 하려고 미정이 쌀을 씻고 있자 손님이 밥을 하는 집 아니라고 들어가라고 한다. 재차 밥을 하겠다며 식당을 해봐서 음식을 잘한다는 미정에게 고모는 다시 들어가라고 한다.
5	"해설]대문 앞 (밤).
미정](결심이 선 듯 입바람을 훅 불어 앞머리 날리고 다가간다).
해설](미정 대문앞으로 가서 초인종 노려보다가 누른다).
인경](휠) 누구세요.
미정]...
인경](휠) 누구세요.
미정]양구에서 올라 온 고미정이라고 합니다 
해설]거실 (밤).(인영부와 외조부 바둑 두고 있다).
인경]양구에서요..?
미정](휠) 유인철씨 집 맞죠.
인경](?) 아빠, 오빠 찾아왔나 봐.
해설](인영부와 외조부 이상한 듯 인경 본다).
인영부]양구면 인철이가 군목무하든 곳인데..?
인경](인터폰) 지금 오빠 없거든요..?
미정](휠) 죄송합니다만.. 들어가서 기다리면 안될까요..?
인경]아빠...
외조부]...혹시 인철랑 무슨 썸 씽 있는 여자 아니야..? 여자가 밤중에 집으로 찾아 온 것도 이상한데 거기다 들어와서 기다리겠다는 게 말이야.
인영부](이상한) 글쎄요..? 집으로 전화하는 여자애가 있다고 그러는 거 같긴했는데...
인경]아빠 뭐라... 그래..?"	인영부와 외조부가 거실에서 바둑을 두고 있는 밤에 인철이 군복무를 했던 양구에서 고미정이 찾아와 초인종을 누른다. 인경이 집에 인철이 없다고 대답하지만 고미정은 집에 들어와서 기다리겠다고 한다.
6	"해설]로비.(걸어오는 인영과 팀장).
인영]이렇게 근사한 호텔에서 커피를 사 주신다구요..?
팀장]이왕이면 그러는 게 좋을 것 같아서.
인영]커피 전문점도 괜찮은데요..?
팀장]오늘은 특별이야... 
해설]서재.(재민 컴퓨터 앞에 앉아 인영의 글 보고 있다).
인영](소리) 여전히 소식이 없는 꿈꾸는 백조님... 아직도 소식은 없지만 틀림없이 건강해 지셔서 가을의 낙엽이 깔린 길...그리고 지금은 눈 덮인 공원길을 산책하시리라 믿을께요, 혹시 사진이 있으면 한 번 올려 주실 수 없을까요..? 블로그 앞에 발레리나 그림 그리고 이름이 꿈꾸는 백조님이신 거... 혹시 무용을 하신 분 아닌가 하는 생각이 듭니다..그런가요..?
해설](효) 노크소리.
재민](빠르게 블로그 나가는 작업).
가정부](문 열며) 힘찬 이 준비 다됐는데요..?
재민]예,나갈께요..."	팀장은 인영에게 오늘은 특별히 호텔에서 커피를 사겠다고 한다. 재민은 컴퓨터 앞에서 인영의 글을 읽고 있는데 가정부가 노크를 하자 급히 블로그를 나간다.
7	"해설]대문 앞.(인철 대문 안을 기웃거리고 있다. 집안 사정을 알 수이 없어 답답하다. 기웃거리다이 안되겠는 듯 열쇠를 꺼내 본다).
미정](맥없이 걸어오다이 대문 앞에 서 있는 인철 본다).
인철](열이 말까 하는).
미정](빤히 보고 있다).
인철](아무래도 용기이 안나 다시 궁리를 하는데 미정 본다) 어..? 고미정.
미정](본체).
인철](갑자기 먹이를 만난 짐승처럼 급하게 층계 내려와 미정 손목 잡고 끌고 간다) 역시 하늘이 무심치 않구나... 너 나한테 죽었어...
미정](안 끌려이려고) 놔, 놓으란 말이야.
인철]절대로 못 놓지, 따라 와.
미정]야 놀이터.
인철]야, 이 사기꾼 같은 기집애야, 너 막이파야..? 아니 넌 막이파보다 더한 기집애야, 어떻게 그런 흉칙한 누명을 씌울 수이 있어... 날 그런 드런 누명을 씨우면 넌 어떤 기집애이 되는지 알고나 그러냐..?
미정]상관없어...
인철]이게 정말 인$4성이네..? 상관없어...
미정]그래 상관없어, 니네 식구들 다시 안 보면 되니까.
인철]야, 이 철면피야,너나 니 맘대로 살아, 난 안돼, 그러니까 우리 식구들한테 빨리 아니라고 얘기해, 거짓말이라구 빨리 고백하란 말이야...
미정]싫어...
인철]야 이 등신아, 그 거짓말이 언제까지 통할 것 같냐... 지금은 우리 고모이 너무 흥분하셔서 내 말을 듣질 않으시니까 그렇지 그게 언제까지 들통이 안 날 것 같애..?
미정]그 땐 난 이미 없을 때니까 상관없어...
인철]내이 너 고소할 꺼야,명예회손으로 고소하면 위자료까지 줘야 되는데 상관없냐..?
미정](콧방귀도 안뀐다).
인철](열 확 오르며) 야 이 거머리...찐득아 빨리 사실대로 얘길 하란 말이야.
미정]너 이순간부터 나더러 거머리, 찐득이라고 부르면 물어 뜯어버릴 꺼니까 그런 줄 알어.
인철]뭐..?
미정]너 같은 애한테 안 달라붙어,너를 뭘 보고 들러붙냐.. 내이 돌머리냐..? 그리고 너 이렇게 만든 거 하나도 안 미안해, 눈꼽 만큼도.
인철]안 미안해..?
미정]니이 사람대접 안 한 거 갚아 준거니까 안 미안해,. 부대에 있는 동안 장난으로 나 만난 거.. 제대하던 날 나 길거리에 버리고 도망 간 거... 그 뒤에 내 전화 안받은 거... 다 한꺼번에 갚아 주는 방법으로 생각한 거니까 하나도 안 미안해.."	인철은 대문 앞에서 미정을 보자 그녀를 잡아 끌고 간다. 인철은 자신에게 어떻게 그런 누명을 씌웠냐며 미정을 사기꾼이라고 몰아 부치면서 화를 내자 미정은 상관없다고 대답한다. 인철은 자신의 가족에게 거짓말이라고 고백하라 하는데 미정이 싫다고 하자 그녀를 고소하겠다고 한다. 미정은 지금부터 자신을 찐득이라고 부르지 말라며 인철이 사람 대접을 안 해줬기 때문에 몰아서 갚는 것이니 전혀 미안한 마음이 없다고 말한다.
8	"해설](5회 스키장 가는 길).(달리는 기준 차).
기준](핸드폰) 점심 약속 얘기는 아침에 들었고 출장은 어제 결정된 거야... 지금 가고 있어 
해설](현재).(정신없이 울면서 운전하는 희주 위에).
희주](소리) 무슨 뜻이야? 언제 올지 모른다는 거야..?
기준](소리) 내일 갈 수도 있고 모래 갈 수도 있다는 뜻이야.
희주](소리) 무슨 출장이 그래..?
기준](소리) 그 정도는 내 재량으로 할 수 있으니까.
해설](희주 분노로 운전대를 주먹으로 치며 운다) 
방 (밤).(목욕탕에서 나오는 기준 엉망으로 옷이고 머리고 젖어 있다. 희주가 있을 줄 알았는데 가고 없는 텅 빈 방).
기준](괴롭고 착잡하고) 
해설]방 (밤).(방문 열리며 들어오는 희주 의자에 털석 앉으며 통곡한다) 
거실 (밤).(효) 멀리 희주의 통곡 소리 들린다 (희주모 까운 차림으로 이상한 듯 나온다. 희주방에서 들리는 가는 통곡 소리- 희주모 급하게 희주방으로 간다)"	희주는 기준과 어제 결정된 기준의 출장 소식에 대해 말했던 걸 생각하다가 분노에 차 운전대를 주먹으로 치며 운다. 그날 밤 목욕탕에서 나온 기준은 희주가 가고 없는 방을 보며 착잡해한다.
9	"해설]서재 (밤).(컴퓨터 화면에 발레 사진).
재민](블로그로 들어간다).
인영](소리) 여전히 소식이 없는 꿈꾸는 백조님... 아직도 소식은 없지만 틀림없이 건강해 지셔서 가을의 낙엽이 깔린 길... 그리고 지금은 눈 덮인 공원길을 산책하시리라 믿을께요...
재민](물끄럼히 보다가 자판기 천천히 두드린다) 
해설]현관 앞 (다음날).(재민의 차-재민 휠체어에 타고 있는 아내를 안아서 옆자리에 태운다. 휠체어 뒤 트렁크에 놓는다) (재민 운전석으로 와서 탄다).
재민](아내 돌아본다) 출발할게...
재민처](지치고 피곤한 모습).
해설](재민의 차 출발한다) 
거실.(재민 아내의 휠체어 밀고 현관 들어오고 가정부 애기 안고 서있다).
가정부]아이고 오셨네... 힘찬 아 엄마.. 엄마...
재민처](힘겹게 일어나 힘찬 이에게 뽀뽀한다. 여러 번).
재민]들어가 여보...
재민처](안으로 걸음 옮긴다).
해설](온 거실에 각가지 꽃이 가득하다).
재민처](삭막하고 표정없던 얼굴에 히미한 감동이 보인다. 둘러 본다).
해설](온 거실에 가득한 꽃).
재민처](안으로 가며 꽃들 본다).
재민](웃음 띠고) 꽃가게 세 집을 몽땅 털었어... 당신 감동시키고 싶어서...
가정부]꽂는데도 몇 시간이나 걸렸어요.
재민처]... (보고 서 있다)"	재민은 블로그에서 인영의 말을 보고 자판기를 두드린다. 다음 날 재민은 휠체어에 타고 있는 아내를 옆자리에 태우고 운전했다. 현관에서 아내는 아들 힘찬과 뽀뽀하고 거실로 들어갔다. 거실에는 재민이 아내를 감동시키기 위해 준비한 꽃이 가득했다.
10	"해설]거실.(이모 찻잔 놓고 있고).
기준모]또 그 얘기야 또..? 아무 사이도 아니라고 그렇게 말했것만 또 여자 있다는 얘기냐구.. 희주 게 좀 심한 거 같다, 괜한 앨 왜 자꾸 색안경을 끼구 봐...
희주모]모르면 당신 가만히 좀 있어, 희주가 뭐가 심해, 그 난리가 나고도 또 그 여자이랑 만나는 걸 봤는데 어떻게 가만있어, 또 만나는 걸 똑똑히 봤는데.
기준모]또 봤던 말던 지난 번 스키장 그 앤 그냥 친구야, 내 친구 딸이라구.
해설] 다 얘기했잖아... 옛날에 한 동네에서 같이 자란 애라구.
희주모](오, 엘 기분) 희주가 보니까 친구 사이가 아니드래, 얼마나 다정한지 희주 눈에서 불이 날 지경이드래요... 그리고 친구를 왜 그렇게 자주 만나, 그냥 친군데 왜.
이모](빈 쟁반 들고 서서) 아니 친군데 왜 자주 만나냐고 허시면 말이 안되지요, 하먼 안 만나는 것이 친구여요..?
희주모]속에서 불나니까 이모까지 나서지 마세요.
이모]한 다리가 천리다 그 말씀이시구만.
기준]그래서 희주가 어떻게 했다는 얘긴 안하든가요..?
희주모]그 꼴을 보고 뺨 안 때릴 여자가 어디 있어, 머리채는 왜 못 잡어.
해설]더한 짓도 할 수 있지, 그래서 희주한테 변명도 안 하고 애 팔을 비틀었어..?
기준모]아니 뺨은 뭐구 팔은 뭐야..?
희주모]그래도 여자가 없다구..? 여자가 없는데 약혼 얘기 없었던 걸로 하자구 그래..?
기준모](소리치며) 김여사, 무슨 소린지 알아듣게 좀 해,
희주모]비겁하게 다른 여자가 없단 그 따위 말하지 마, 있어.
기준]예, 있습니다...
희주모]인제 실토를 하니..?
기준모](기암) 얘가 지금 무슨 소릴 하는 거야.
기준]그런데 아직은 생각하시는 것 같은 그런 사이 아닙니다... 저 혼자 마음에 두고 있는 정돕니다... 그리고 제 마음속에 둔 것도 얼마되지 않았습니다...
희주모](벌떡 일어나서 기준의 뺨 후려갈긴다) 나쁜 자식, 인젠 니가 약혼을 하겠다고 해도 내가 싫어, 내 귀한 딸 너 안 줘...
기준모](소리친다) 이봐 김여사, 아니 이게 무슨 짓이야.. 어떻게 내 눈앞에서 앨 때려,
희주모]희주가 당신 딸이였으면 나보다 더했어, (확 나간다).
기준모]아니 이 봐 김여사...(일어나 따라 나가며) 이러고 가면 어떡해...
기준](묵묵히 앉아있는).
기준모](소리) 당신까지 흥분해서 이러면 어떡하냔 말이야.."	희주모는 기준에게 여자가 있는 것 같다며 기준모에게 불만을 토로한다. 기준모는 지난 번 스키장에서 본 애는 그냥 친구사이라고 하지만 희주모는 희주가 그 둘을 봤을 때 보통 친구사이는 아닌 것 같다고 했다며 의심을 거두지 않는다. 희주모가 계속 몰아세우자 기준은 그제서야 자신에게 다른 여자가 있다는 말을 한다. 하지만 아직 깊은 사이는 아니고 자기 혼자서 맘에 둔 정도라는 말을 한다. 이에 희주모는 기준의 뺨을 때리고 너한테 내 딸을 못 준다고 소리치고 나간다.
11	"해설](웨이터 주문받아 가는데) (효) 선미 핸드폰 울린다.
선미](받는다) 네, 지금 점심 먹고 있으니까 한 시간 후에 만나, 그래도 되잖아, 정확하게 한 시간 후.. 알았어 (핸드폰 끈다).
인영]바뻐..?
선미]노사장님 친구 있지... 그 때 한 번 봤잖아 부인이 암이라는...
인영]어...
선미]그 분 애기 생일 파티를 노사장님이 해 준대... 그 부인이 마지막 보는 애기 생일일 거 같다구 이벤트처럼 해 주고 싶은가봐, 그래서 데코레이션에 필요한 물건들 사러 가야 돼... 한 시간 있으니까 괜찮아...
인영](가슴이 찡하는 기분) 애기가 몇 살인데..?
선미]두 돌이래... 안 됐드라... 아직 젊은 남자가 애기까지 있는데 부인이 세상을 떠나면 어떻게 되는 거니..? 그런데 그렇게 부인한테 잘 한댄다.
인영]봤어...
선미]?? 어떻게 봐..?
인영]병원에서... 할아버지 병원에 계실 때 엘리베이터에서...
선미](놀라는 감정) 그렇게 봤는데 기억을 한단 말이야..?
인영]너무 부인한테 자상해서 감동하면서 봤거든, 그 때 카페에서 볼 땐 생각이 안 났는데 나중에 났어...
선미](갑자기 선언하듯) 잠깐...
인영]..??
선미]그 반지 뭐야...이리 내 봐.
인영](당황).
선미](오, 엘) 빨리 (손 내미는 인영) 솔직하게 말 해... 무슨 반지야... 남자한테 커플링 받을 새는 없었는데?
인영]남자한테 받았어...
선미]빨리 이름까지 대, 혹시 기준이..?
인영](시인하는 미소).
선미](기가 막혀) 와 이런 배신자들...언제 커플링까지 나눠 낀 거야..?
인영]..말할려고 그랬는데 그럴 새가 없었어.
선미]들킨 담에..? 이것들을 어떻게 하지..? 능지처참을 해도 배신감이 안플릴 것 같은데..?
인영]정말이야... 그 동안 너무 여러 가지 일이 있어서 얘기할 새가 없었어.
해설]..(조금 쓸쓸한 기분의 미소) 정말 여러 가지 일이 있었어...
선미]무슨 여러 가지..?
인영]... 우리 반창회 하든 날 악몽같은 사건 있었잖아...
선미]어, 어떤 재수없는 예팬내가 너같은 며느리 얻을래나 모르겠다..?
인영](쓴 미소).
선미]그런데...
인영](씁쓸한 미소) 기준이 엄 마셨어...
선미](기겁하며) 뭐..? (그것도 모자라 다시) 뭐라구..? 뭐야..? 기준이 엄마..? 기준이 엄마가 알아 봐, 너만 알아 본 거야...
인영]기준이 엄마가 먼저 알아보셨어...
선미]와인영]...무슨 악연이냐구...
선미](화가 나며) 말을 그렇게 해..?
인영]또 있어...
선미]또 뭐랬는데..."	선미는 인영과 점심을 먹다 전화를 받고 나서 노사장이 아기 생일 이벤트를 할 친구의 부인이 암환자라고 인영에게 말해준다. 둘은 그 친구가 안 됐다며 대화하다가 선미가 인영의 손에서 커플링을 보고, 인영이 기준과 사귀는 것을 알게 된다. 미리 알려주지 않았다며 서운해하는 선미에게 인영은 여러 일이 있었다고 한다. 인영은 반창회 날 그녀에게 악담을 했던 사람이 기준의 엄마였고 인영을 먼저 알아보고는 이 무슨 악연이냐 했다고 털어놓는다. 이를 들은 선미는 화가 난다.
12	"해설]마당 (밤).(주인- 손님 묵을 방 쪽으로 가고 있고 기준과 인영 따라간다).
주인여자](방문 열어 준다) 보세요, 마음에 드나...
기준]방을 하나 더 주세요.
여자]하나 더요..?
기준]네...
인영](조용히) 기준아... 나는 괜찮아...
기준](잠깐 어째야할지...).
여자]맘대로 하세요.. 방이 하나 더 필요하시면 옆방 쓰세요.
기준](본다).
인영](진심으로) 괜찮아...
여자]어떻게 하실래요.
기준]둘 주세요.
여자]들어가세요 (간다).
기준](인영 본다).
인영](본다) 
(밤]디졸브).
해설](파도 밀려왔다 밀려가는) 
장소 (새벽]디졸브).
해설](여명이 밝아오는 바닷가) 
방 (새벽).(기준은 잠들어 있고 인영 앉아서 잠든 기준 바라보고 있다).
인영](기준의 디카를 집어서 사진을 본다.).
해설](디카속의 사진들 한 장, 한 장).
인영](사진들 삭제한다) 
해설]마당 (아침).(전경) 
방.(기준 편안하게 잠을 자다가 푸시시 기분 좋게 잠을 깬다. 눈으로 인영을 찾는다. 인영이 안 보이지만 심각하게 생각하지 않는다).
기준](일어나 앉는다. 정신이 안 들며 잠시 앉아 있다가 방문 쪽으로 기어서 가서 열어본다. 대충 보고 방문 닫고 앉아 있다. 시선이 가는 곳).
해설](반으로 접은 편지와 그 위에 놓인 커플링).
기준](순간 전기에 맞은 것처럼 놀라 편지와 반지 집어 본다. 펴다가 말고 핸드폰 꺼내 급하게 작동시키고 건다).
해설](효) 전화기가 꺼져있어 (기준 급하게 뛰어나간다-편지가 급한 게 아니라는 판단)"	숙소에 도착한 기준은 따로 방을 사용해 잠자리에 들려 하지만 결국 한 방에 들게 된다. 인영은 새벽에 깨어나 기준의 디카를 꺼내 같이 찍었던 사진을 삭제한다. 인영이 사라진 줄 모르고 깨어난 기준은 인영의 이별 편지와 커플링을 보고 전화를 걸어보지만 인영은 전화를 받지 않는다. 기준은 뛰쳐 나간다.
13	"해설]서재.(재민 책상 앞에 우둑허니 앉아 있다).
재민처](힘없이 들어온다).
재민](쳐다보지 않는다).
재민처]여보.. 가고 싶어... 바다도 보고 싶고... 모래사장도 걸어보고 싶어...
재민](일어나서 아내를 의자에 앉힌다).. 당신이 정말 가고 싶으면 가.. 그렇지 않으면 안 가도 돼...
재민처]지금 말했잖아... 바다가 보고 싶다구...
재민]..알았어 
해설]용품 가게.(미정 열심히 야구 방맹이 고르고 있다. 들어보고 휘둘러보며 이것 저것 고르고 있다) 
버스 안.(인철 미정이 때문에 심사가 편치가 않다. 기분이 찌뿌등 하다).
인철](신경질 나며) 에이 이 기집애 정말 신경 쓰이게 하네..? (머리를 빡빡 긁는다) 
해설]마당.(인철 들어온다. 현관으로 가다가 괜히 쌘드백 한 번 쳐보고 간다) 
거실.
인철](들어온다).
해설](효) 아리랑 TV 보고 있는 외조부.
인철]할아버지 저 왔습니다...
외조부].. 어젯밤에 외박해서 오늘은 일찍 들어온 거야..?
인철]아니요, 권투도장엘 안 가서 일찍 온 거예요...
외조부]어제 술 마셨냐..?
인철]아니요.
외조부]그런데 사내자식들이 왜 모여서 자,
인철]아 예, 그냥 좀 떠들었죠 뭐.
외조부]사내 녀석들이 뭐가 그렇게 할 말이 많어.
인경](주방에서 외조부 차 한잔 들고 나오며)할아버지 요새는요 남자애들이 더 수다예요.. 얼마나 말이 많은데요.
외조부]맞아, 요새 사내 녀석들은 기집애 비슷해지는 거 같긴 해, 옷도 그렇고 치장하는 것도 그렇고.. 헤어스타일은 말할 것도 없고...
인철]다는 아니예요, 할아버지...(주방으로 간다).
인경]할아버지 간 맞나 보세요...
외조부]간..? (스푼으로 차를 떠 먹어본다)"	재민 처가 바다가 보고 싶다고 하자 재민은 보고 싶으면 가라고 말한다. 한편 인철이 집으로 들어오자 외조부는 오늘은 일찍 들어온 이유를 묻는다. 인철은 남자들끼리 얘기하다가 외박을 했고 오늘은 도장에 안 가서 일찍 들어왔다고 말한다. 이에 외조부는 요즘 사내들이 계집애 같아진다고 하자 인철은 다는 아니라고 말한다.
14	"해설]마트 식당.(인철 배식구에서 음식받아 들고 자리를 찾는데 마땅치 않다 할 수없이 미정이 혼자 먹는 자리로 간다) (미정 밥 먹으면서 옆에 무슨 책을 보며 먹는다).
인철]자물쇠 잘 쓰고 있냐..?
미정](그제서야 힐끗 인철 보고) 어 (바로 책으로 시선).
인철](기웃하고 뭘 하나 본다) 뭐야 그거..?
미정]어..? (머뭇하다 대꾸 안 하고 밥 먹고 책보고).
인철]뭐하는 거냐구...
미정]뭘 뭐해, 책 보잖아...
인철](성질 나며) 야 이기집애야.. (했다가 누가 들었나 힐끗 주변보고) 무슨 책인데 밥을 먹으면서까지 보냐구.
미정]알 거 없어...
인철](미정의 책을 집으려고 하는데).
미정](얼른 덮어서 식탁 밑에 무릎위로 감춰버린다).
인철](어이없기도 하고 아니꼽기도 하고) 끙 (신음하며 참는다) 너 많이 달라졌다..?
미정](밥 먹으며) 달라질려고 그래...
인철]야 어른들 하시는 말씀이 사람이 갑자기 변하면 죽는다 드라, 조심해.
미정]웬 걱정..? 나 죽는다고 니가 가렵기를 하겠니 간지럽기를 하겠니...
인철]넌 나 죽으면 춤출 텐데 뭘 그래...그 자식 잘 죽었다 그러면서...
미정]와인철]그러면서 도둑 들면 날 찾냐..?
미정]그거야 할 수 없으니까, 서울에 아는 남자가 너 하난데, 잠간만 기다려, 곧 남자 친구 만들 거니까...
인철]야, 아무 놈이나 홀라당 넘어가지 말고 잘 골라, .
미정]너 같은 놈만 안 만나면 돼...
인철]뭐..?
미정]하하하 (갑자기 웃는다) 고양이 쥐 생각한다는 게 이런 거구나... 알았어, 너한테 속아 본 경험이 있어서 잘 할 거야, 걱정 마.
인철](감정 상하며) 뭐..? 나한테 속아..?
미정]그래...
인철]내가 널 속였다구..?
미정]제대하면 도망간단 말 안했잖아...
인철]내가 분명히 얘기했잖아, 각자 자기 갈 길로 가자구...
미정]제대가 일년쯤 연기됐으면 각자 갈 길 가는 것도 일년 연기됐겠지..?
인철].. (대꾸 대신 신음미정]나쁜 자식, 너 나쁜 자식이야... (쟁반 들고 간다) 
인철]에이 씨,. 아니 왜 하필 취직을 한 데가 여기야... (밥 먹는다)"	인철은 마트 식당에서 미정을 만나 시덥지 않은 말을 걸지만, 미정은 그런 인철에게 차갑게 반응한다. 남자친구를 만들 거라는 미정에게 인철은 남자를 잘 고르라고 하는데, 미정은 인철같은 남자만 만나지 않으면 된다며 인철이 자신을 속이고 제대하고 도망간 일을 말한다. 미정은 인철에게 나쁜 자식이라며 자리를 뜨고, 당황한 민철은 왜 하필 취직을 한 곳이 미정과 같은 회사인지 분통이 터진다.
15	"해설]인영 대문 앞 (밤).(기준과 인영 대문 나온다) (마주서는 기준과 인영).
기준](인영의 팔을 두 손으로 잡고) 드디어 양가의 공식적인 허락을 받은 거다... (웃음 띠며) 이럴수가... .
인영](미소).
기준]어제 그제만 해도 난 바닷가 모래사장... 아니면 민박집 방바닥에 쓰러져 있었어, 해가 떠도.. 해가 져도.. 아무 느낌도 의식도 없이... 그랬는데... 나한테는 마치 마술같은 일이 벌어진 것 같해... 우리가 결혼 허락을 받다니 말이야.
인영]..난 아직 좀 당황스러워, 걱정도 되구...
기준](인영의 머리 뒷통수를 손으로 끌어당겨 안으며) 알아, 무슨 말인지,알고도 남아, 우리 어머니가 그 동안 너한테했던 일들... 그리고 니가 염려하는 거... 다 알아... 확실한 건 우리 어머니 때문에 우리가 헤어질 수는 없다는 거야, (인영의 머리 두 손으로 감싸 마주 보게 하며).
해설]말해 봐, 그렇지..?
인영](본 채).
해설](효) 기준의 핸드폰 울린다.
기준](인영 한 손으로 안은 채 한 손으로 주머니에 꺼내 본다).
해설](화면에 희주 이름).
기준](안받는다).
인영]왜 안받어..?
기준]안받아도 되는 전화니까...
인영]누군데..?
기준]광고...
인영]어서 가...
기준](인영 놓아주며) 어머니한테는 내가 말씀 드릴께, 상견례 날자는 어머니가 정하시라구...
인영]내가 말씀 안 드리고 너 시켰다고 뭐라고 그러시지 않을까..?
기준]우리 어머니한테 너무 겁 먹었구나.
인영](웃음 띤) 주눅 들었나 봐...
기준](웃으며) 아이구 가엾어라... (등을 또 닥거린다)"	양가의 공식 허락을 받고 기준은 기뻐하지만 인영은 당황스러움과 걱정이 앞선다. 기준은 어머니가 자신에게 했던 일을 염려하는 인영을 안아주며 어머니 때문에 헤어질 수는 없다고 말한다. 기준은 인영에게 희주의 전화를 광고 전화라 둘러대며 받지 않는다. 기준은 인영에게 상견례 날짜는 어머니가 정하시라고 말하겠다고 한다.
16	"해설]집.(전경) 
거실.
이모](인터폰 받고 상냥하게) 우리 신랑이네..? 어서 오시쑈 (대문 열어 준다).
기준모](소리) 옥자야.
이모]잉 가네... 
해설]방.(기준모 새 옷 입고 서서).
이모](들어온다).
기준모]이걸 해 줘야 할 거 아냐 (목걸이나 옷의 지퍼).
이모](해 주며) 옷에 보석에... 사돈이 선생이고 홀애빈디 누구 기를 죽일라고 이러고 나가는고 모르것네.
기준모]상대가 돼야 죽이든 말든 하지...
이모]아이고 싸게 좀 가소... 그 사람들 목 빠지겄네 
해설]거실.(이모부 들어온다) (기준모 방에서 기준모와 이모 나온다).
이모]어서 오시쑈...
이모부](시계 보며 기준모에게) 아직 안 가셨어요..? 토요일이라 길도 좀 막힐 텐디.
기준모]기다리겠죠 뭐... (현관으로) 
해설]식당 룸.(인영부와 고모 인영 한쪽에 앉아 있고 기준 맞은 쪽에 앉아 있다).
기준](시계 보고) 죄송합니다..
인영부]괜찮아, 좀 늦으셔도 상관없어...
고모]그건 예의가 아니지... 이게 그냥 약속이 아니고 상견롄데.
기준]죄송합니다...
고모]자네 잘못 아니야...
인영]고모, 좀 봐 주세요...
고모]그 동안 어지간히만 했어도 내가 그러니..?
인영]그래두 고모가 참으세요..."	기준모는 새 옷과 보석을 걸치고 어딘가로 가려고 준비를 했다. 이모부는 시계를 보며 기준모에게 아직 출발하지 않았냐고 물었다. 상견례에서 기준은 인영부와 고모에게 사과를 했다. 인영부는 상관없다고 얘기했지만 고모는 예의가 아니라고 했다.
